BOROUGH,RESIDENTIAL UNITS,COMMERCIAL UNITS,GROSS SQUARE FEET,LAND SQUARE FEET,YEAR BUILT,LOT,SALE PRICE
Bronx,2,0,2400.0,2630.0,2014,167,511670.0
Bronx,2,0,2400.0,1705.0,2014,168,565128.0
Bronx,2,0,2400.0,1705.0,2014,170,343746.0
Bronx,2,0,2450.0,5571.0,1945,27,475000.0
Bronx,2,0,2450.0,5571.0,1945,27,335000.0
Bronx,2,0,2420.0,2058.0,2002,3,482500.0
Bronx,2,0,2420.0,2058.0,2002,3,500.0
Bronx,2,0,2380.0,1590.0,2002,5,230000.0
Bronx,2,0,2380.0,1536.0,2002,13,555000.0
Bronx,2,0,2380.0,1536.0,2002,18,355184.0
Bronx,2,0,1260.0,2772.0,1920,75,465000.0
Bronx,2,0,1260.0,2772.0,1920,75,200000.0
Bronx,2,0,3080.0,2800.0,1930,4,448800.0
Bronx,2,0,1868.0,2194.0,2006,113,530000.0
Bronx,2,0,1800.0,2750.0,1901,13,317586.0
Bronx,2,0,2428.0,3519.0,1960,16,465000.0
Bronx,2,0,1864.0,3742.0,1930,23,348000.0
Bronx,2,0,2190.0,2500.0,1925,41,327750.0
Bronx,2,0,2040.0,2500.0,1925,42,450000.0
Bronx,2,0,2040.0,2500.0,1935,47,580000.0
Bronx,2,0,2830.0,5000.0,1920,49,355000.0
Bronx,2,0,1610.0,2500.0,1965,55,384000.0
Bronx,2,0,2745.0,1975.0,1975,47,500.0
Bronx,2,0,2745.0,1975.0,1975,53,480000.0
Bronx,2,0,2745.0,1975.0,1975,55,617410.0
Bronx,2,0,1550.0,2500.0,1920,8,280000.0
Bronx,2,0,1550.0,2500.0,1920,8,162000.0
Bronx,2,0,2800.0,2000.0,1965,26,420000.0
Bronx,2,0,2750.0,4500.0,1940,32,650000.0
Bronx,2,0,2750.0,4500.0,1940,32,225000.0
Bronx,2,0,3400.0,2500.0,1940,44,490000.0
Bronx,2,0,3110.0,5000.0,1930,10,499999.0
Bronx,2,0,3040.0,2500.0,1935,27,575000.0
Bronx,2,0,1522.0,2000.0,1950,53,300000.0
Bronx,2,0,2776.0,2500.0,1920,20,590000.0
Bronx,2,0,1368.0,1800.0,1960,20,325000.0
Bronx,2,0,1930.0,2242.0,1955,2,374911.0
Bronx,2,0,2700.0,2500.0,1940,24,10.0
Bronx,2,0,3620.0,2500.0,1940,50,250000.0
Bronx,2,0,2640.0,1960.0,1955,37,675000.0
Bronx,2,0,2080.0,2500.0,1945,56,290000.0
Bronx,2,0,3815.0,6300.0,1925,64,599000.0
Bronx,2,0,2800.0,5000.0,1935,1,270000.0
Bronx,2,0,2312.0,2500.0,1920,54,293400.0
Bronx,2,0,2261.0,2500.0,2008,49,549000.0
Bronx,2,0,2363.0,3750.0,1935,6,425000.0
Bronx,2,0,2360.0,2500.0,1920,25,645000.0
Bronx,2,0,2360.0,2500.0,1920,25,340000.0
Bronx,2,0,1932.0,2100.0,1989,48,470000.0
Bronx,2,0,1990.0,2442.0,1940,47,437500.0
Bronx,2,0,1990.0,2442.0,1940,47,199500.0
Bronx,2,0,2310.0,1870.0,1993,5,470000.0
Bronx,2,0,1860.0,2000.0,1945,57,335000.0
Bronx,2,0,1614.0,2542.0,1955,21,410000.0
Bronx,2,0,1614.0,2142.0,1955,23,540000.0
Bronx,2,0,1614.0,2142.0,1955,23,294060.0
Bronx,2,0,1614.0,2142.0,1955,27,405000.0
Bronx,2,0,1860.0,2000.0,1950,31,498000.0
Bronx,2,0,1860.0,2000.0,1950,31,200000.0
Bronx,2,0,1909.0,1925.0,1940,19,380000.0
Bronx,2,0,1640.0,2825.0,1940,44,360000.0
Bronx,2,0,2620.0,2000.0,1960,139,308000.0
Bronx,2,0,2260.0,2825.0,1920,30,332188.0
Bronx,2,0,2260.0,2825.0,1920,30,666368.0
Bronx,2,0,2920.0,2500.0,1940,71,645000.0
Bronx,2,0,2040.0,1946.0,1950,74,425000.0
Bronx,2,0,2205.0,2650.0,1935,47,565000.0
Bronx,2,0,2196.0,2500.0,1905,28,315000.0
Bronx,2,0,3120.0,2500.0,1915,24,625000.0
Bronx,2,0,1920.0,2000.0,1965,20,570000.0
Bronx,2,0,1920.0,3358.0,1965,70,475000.0
Bronx,2,0,1608.0,2500.0,1925,27,390000.0
Bronx,2,0,1792.0,2500.0,1935,26,615000.0
Bronx,2,0,2250.0,5325.0,1935,32,760000.0
Bronx,2,0,1410.0,2500.0,1935,47,500000.0
Bronx,2,0,2675.0,5000.0,1970,1,650000.0
Bronx,2,0,2675.0,5000.0,1970,1,275000.0
Bronx,2,1,3938.0,2500.0,1915,42,649000.0
Bronx,2,1,3938.0,2500.0,1915,42,287500.0
Bronx,2,0,3432.0,2500.0,1920,17,362000.0
Bronx,2,0,3400.0,2500.0,1930,51,195000.0
Bronx,2,0,3627.0,2500.0,1920,24,480000.0
Bronx,2,0,2618.0,1990.0,1920,50,330000.0
Bronx,2,0,2618.0,1990.0,1920,50,215000.0
Bronx,2,0,2648.0,2500.0,1935,45,560000.0
Bronx,2,0,2648.0,2500.0,1935,55,175000.0
Bronx,2,0,3969.0,2500.0,1930,11,480000.0
Bronx,2,0,2646.0,2500.0,1930,19,615000.0
Bronx,2,0,1400.0,2000.0,1930,72,460000.0
Bronx,2,0,1400.0,2000.0,1930,72,220000.0
Bronx,2,0,1392.0,2000.0,1920,12,510000.0
Bronx,2,0,1720.0,2000.0,1930,41,355000.0
Bronx,2,0,2480.0,2500.0,1920,51,525000.0
Bronx,2,0,2480.0,2500.0,1920,55,525000.0
Bronx,2,0,2640.0,2500.0,1935,23,400000.0
Bronx,2,0,2680.0,2488.0,1935,57,640000.0
Bronx,2,0,3685.0,2800.0,1925,12,496860.0
Bronx,2,0,3685.0,2500.0,1925,61,175000.0
Bronx,2,0,2640.0,2900.0,1930,9,290000.0
Bronx,2,0,2640.0,2875.0,1930,24,275000.0
Bronx,2,0,1764.0,3251.0,1920,19,450000.0
Bronx,2,0,2280.0,2954.0,1901,36,570000.0
Bronx,2,0,2016.0,2125.0,1901,50,690000.0
Bronx,2,0,2200.0,2600.0,1950,43,590000.0
Bronx,2,0,2310.0,2193.0,1955,24,585000.0
Bronx,3,0,2400.0,2131.0,1935,59,235000.0
Bronx,3,0,2780.0,3025.0,1975,48,400000.0
Bronx,3,0,2730.0,1975.0,1975,61,275000.0
Bronx,3,0,4100.0,3100.0,1970,64,375000.0
Bronx,3,0,2730.0,1992.0,1975,29,680000.0
Bronx,3,0,2730.0,1992.0,1975,29,365650.0
Bronx,3,0,2745.0,1992.0,1975,35,455000.0
Bronx,3,0,2925.0,2917.0,1975,50,410000.0
Bronx,3,0,3000.0,2000.0,1965,46,545000.0
Bronx,3,0,2875.0,2343.0,1965,48,500000.0
Bronx,3,0,2655.0,1933.0,1965,13,575000.0
Bronx,3,0,2655.0,1933.0,1965,13,250000.0
Bronx,3,0,2301.0,1933.0,1965,42,550000.0
Bronx,3,0,2650.0,1950.0,1970,27,499000.0
Bronx,3,0,2750.0,2000.0,1965,18,560000.0
Bronx,3,0,2800.0,2813.0,1965,21,525000.0
Bronx,3,0,2254.0,2842.0,1965,24,560000.0
Bronx,3,0,2500.0,2500.0,1925,27,340000.0
Bronx,3,0,2680.0,2500.0,1920,19,415000.0
Bronx,3,0,1760.0,2463.0,1929,47,427500.0
Bronx,3,0,3780.0,2500.0,1960,39,476500.0
Bronx,3,0,2650.0,2000.0,1970,19,570000.0
Bronx,3,0,3550.0,2500.0,1920,53,500000.0
Bronx,3,0,3350.0,2500.0,1920,28,625000.0
Bronx,3,0,2800.0,2000.0,1965,42,479400.0
Bronx,3,0,2800.0,2000.0,1965,44,370000.0
Bronx,3,0,2900.0,1760.0,1970,19,530000.0
Bronx,3,0,2920.0,2000.0,1965,40,555000.0
Bronx,3,0,1932.0,2100.0,1989,57,371274.0
Bronx,3,0,3600.0,2083.0,2006,18,700000.0
Bronx,3,0,3300.0,2000.0,2006,60,706250.0
Bronx,3,0,3300.0,2000.0,2006,62,706250.0
Bronx,3,0,3300.0,1600.0,2006,66,706250.0
Bronx,3,0,3300.0,1600.0,2006,67,706250.0
Bronx,3,0,3520.0,2500.0,1930,42,540000.0
Bronx,3,0,2400.0,2000.0,1930,48,490000.0
Bronx,3,0,2895.0,3050.0,1960,66,470000.0
Bronx,3,0,2860.0,2000.0,1955,53,530000.0
Bronx,3,0,2499.0,1983.0,2005,116,10000.0
Bronx,3,0,2232.0,2500.0,1935,16,414225.0
Bronx,3,0,3441.0,5000.0,1920,3,10.0
Bronx,3,0,3432.0,2500.0,1920,14,675000.0
Bronx,3,0,3238.0,2500.0,1925,20,500000.0
Bronx,3,0,2180.0,4958.0,1930,8,495000.0
Bronx,3,0,2544.0,2500.0,1930,69,380000.0
Bronx,3,0,3240.0,2500.0,1927,52,300000.0
Bronx,3,0,2764.0,2000.0,1960,15,665000.0
Bronx,3,0,2764.0,1975.0,1960,125,545000.0
Bronx,3,0,2000.0,2000.0,1960,41,470000.0
Bronx,3,0,2650.0,1900.0,1960,47,469000.0
Bronx,3,0,2622.0,1958.0,1960,15,545000.0
Bronx,3,0,2622.0,1958.0,1960,15,360000.0
Bronx,3,0,2600.0,3140.0,1915,141,551452.0
Bronx,3,0,2820.0,1175.0,2004,68,408000.0
Bronx,3,0,2764.0,1732.0,1965,23,505000.0
Bronx,3,0,3570.0,2442.0,1920,12,220000.0
Bronx,3,0,3630.0,2500.0,1935,28,500000.0
Bronx,3,0,3960.0,2500.0,1930,5,750000.0
Bronx,3,0,3592.0,2500.0,1920,67,480000.0
Bronx,1,0,0.0,0.0,1989,1130,315000.0
Bronx,1,0,0.0,0.0,1996,1178,321048.0
Bronx,1,0,0.0,0.0,2005,1366,390180.0
Bronx,1,0,0.0,0.0,2005,1405,313500.0
Bronx,1,0,0.0,0.0,2005,1417,270000.0
Bronx,1,0,0.0,0.0,2006,1514,370000.0
Bronx,1,0,0.0,0.0,2006,1529,340000.0
Bronx,1,0,0.0,0.0,2006,1552,272000.0
Bronx,1,0,0.0,0.0,2006,1552,272000.0
Bronx,1,0,0.0,0.0,2006,1589,180000.0
Bronx,1,0,0.0,0.0,2007,1618,369000.0
Bronx,1,0,0.0,0.0,2007,1627,350000.0
Bronx,1,0,0.0,0.0,2007,1652,360000.0
Bronx,1,0,0.0,0.0,2008,1822,40000.0
Bronx,1,0,0.0,0.0,2008,1853,20100.0
Bronx,1,0,0.0,0.0,2008,1876,300000.0
Bronx,1,0,0.0,0.0,2008,1915,325000.0
Bronx,1,0,0.0,0.0,2008,1933,378000.0
Bronx,1,0,0.0,0.0,2008,1934,16000.0
Bronx,1,0,0.0,0.0,1988,1001,230000.0
Bronx,1,0,0.0,0.0,1988,1033,228000.0
Bronx,1,0,0.0,0.0,1988,1073,215000.0
Bronx,1,0,0.0,0.0,1988,1095,225000.0
Bronx,1,0,0.0,0.0,1989,1203,205000.0
Bronx,1,0,0.0,0.0,0,1211,189516.0
Bronx,1,0,0.0,0.0,0,1216,228000.0
Bronx,1,0,0.0,0.0,0,1301,89882.0
Bronx,1,0,0.0,0.0,0,1313,212000.0
Bronx,1,0,0.0,0.0,1989,1006,230000.0
Bronx,1,0,0.0,0.0,1989,1036,190000.0
Bronx,0,0,0.0,1000.0,0,50,1000.0
Bronx,0,0,0.0,1000.0,0,50,1000.0
Bronx,0,0,0.0,2108.0,0,17,25000.0
Bronx,0,0,0.0,2500.0,0,5,110000.0
Bronx,0,0,0.0,2500.0,0,3,3350000.0
Bronx,0,0,0.0,115712.0,0,10,1.0
Bronx,0,0,0.0,1460.0,0,27,39000.0
Bronx,0,0,0.0,2500.0,0,48,185000.0
Bronx,4,0,2100.0,5000.0,1921,66,975000.0
Bronx,7,1,7500.0,2350.0,1929,13,1380000.0
Bronx,5,0,3240.0,2500.0,1928,48,685000.0
Bronx,5,0,3240.0,2500.0,1928,49,585000.0
Bronx,54,5,52815.0,12500.0,1928,32,10000000.0
Bronx,5,0,3321.0,2500.0,1926,46,650000.0
Bronx,4,0,3321.0,2500.0,1926,50,575000.0
Bronx,4,0,3321.0,2500.0,1926,54,530000.0
Bronx,4,0,3360.0,2500.0,1926,58,10.0
Bronx,4,0,3280.0,2500.0,1926,71,560000.0
Bronx,4,0,3200.0,2500.0,1929,16,515000.0
Bronx,4,0,3362.0,2500.0,1928,12,200000.0
Bronx,4,0,3362.0,2500.0,1928,35,365000.0
Bronx,4,0,3280.0,2500.0,1926,68,610000.0
Bronx,4,0,2747.0,2458.0,1926,23,535339.0
Bronx,4,0,2747.0,2458.0,1926,23,500.0
Bronx,4,0,3200.0,2500.0,1927,53,634000.0
Bronx,4,0,3200.0,2500.0,1928,66,635000.0
Bronx,4,0,3200.0,2500.0,1928,67,435000.0
Bronx,4,0,3301.0,2500.0,1926,97,735000.0
Bronx,4,0,3301.0,2500.0,1926,100,665000.0
Bronx,4,0,3280.0,2500.0,1926,80,465000.0
Bronx,4,0,3280.0,2500.0,1926,90,427665.0
Bronx,4,0,3280.0,2500.0,1926,98,655000.0
Bronx,4,0,3564.0,2700.0,1927,19,600000.0
Bronx,6,0,5850.0,2500.0,1928,59,25000.0
Bronx,4,0,3198.0,2500.0,1924,38,459484.0
Bronx,4,0,3198.0,2500.0,1924,38,323444.0
Bronx,14,2,18015.0,4036.0,1913,8,2884700.0
Bronx,4,0,3198.0,2500.0,1924,37,670000.0
Bronx,6,0,4860.0,2500.0,1926,29,660000.0
Bronx,6,0,4860.0,2500.0,1926,33,850000.0
Bronx,4,0,3564.0,3002.0,1927,132,270000.0
Bronx,4,0,3403.0,2500.0,1927,39,525000.0
Bronx,4,0,3280.0,2042.0,1927,8,220000.0
Bronx,4,0,2800.0,2433.0,1928,57,615000.0
Bronx,4,0,3520.0,2500.0,1926,13,325000.0
Bronx,6,0,5670.0,2967.0,1928,39,1000000.0
Bronx,948,7,1021752.0,679000.0,1977,4,70936348.0
Bronx,129,0,95370.0,40789.0,1966,23,14183750.0
Bronx,0,0,0.0,0.0,1962,20,190000.0
Bronx,0,0,0.0,0.0,1962,20,187250.0
Bronx,0,0,0.0,0.0,1962,20,217150.0
Bronx,0,0,0.0,0.0,1962,20,195780.0
Bronx,0,0,0.0,0.0,1962,30,190000.0
Bronx,0,0,0.0,0.0,1962,30,145580.0
Bronx,0,0,0.0,0.0,1962,30,185000.0
Bronx,0,0,0.0,0.0,1962,30,190000.0
Bronx,0,0,0.0,0.0,1962,30,210000.0
Bronx,0,0,0.0,0.0,1962,30,200000.0
Bronx,0,0,0.0,0.0,1962,40,185000.0
Bronx,0,0,0.0,0.0,1962,40,190000.0
Bronx,0,0,0.0,0.0,1962,40,195000.0
Bronx,0,0,0.0,0.0,1962,40,150000.0
Bronx,0,0,0.0,0.0,1962,40,185000.0
Bronx,0,0,0.0,0.0,1962,40,215000.0
Bronx,0,0,0.0,0.0,1962,50,195000.0
Bronx,0,0,0.0,0.0,1962,50,195000.0
Bronx,0,0,0.0,0.0,1962,50,177200.0
Bronx,0,0,0.0,0.0,1967,1,18000.0
Bronx,0,0,0.0,0.0,1967,1,70000.0
Bronx,0,0,0.0,0.0,1928,5,30848.0
Bronx,0,0,0.0,0.0,1928,5,62291.0
Bronx,0,0,0.0,0.0,1928,5,67716.0
Bronx,0,0,0.0,0.0,1928,5,50661.0
Bronx,0,0,0.0,0.0,1928,5,45394.0
Bronx,0,0,0.0,0.0,1928,5,62291.0
Bronx,0,0,0.0,0.0,1928,5,44977.0
Bronx,0,0,0.0,0.0,1928,5,61195.0
Bronx,0,0,0.0,0.0,1928,5,74404.0
Bronx,0,0,0.0,0.0,1928,5,44308.0
Bronx,0,0,0.0,0.0,1928,5,67716.0
Bronx,1,0,0.0,0.0,1989,1012,360000.0
Bronx,1,0,0.0,0.0,1989,1022,245000.0
Bronx,1,0,0.0,0.0,1989,1065,295000.0
Bronx,1,0,0.0,0.0,1989,1126,272000.0
Bronx,1,0,0.0,0.0,1989,1230,365000.0
Bronx,1,0,0.0,0.0,1989,1250,291500.0
Bronx,1,0,0.0,0.0,1989,1256,362000.0
Bronx,0,6,3100.0,3100.0,1932,64,580000.0
Bronx,0,3,10000.0,10000.0,1925,35,2300000.0
Bronx,0,2,12099.0,12099.0,1931,26,2649900.0
Bronx,0,1,1044.0,10000.0,1961,5,2075000.0
Bronx,0,0,0.0,2267.0,0,52,100.0
Bronx,0,1,3520.0,7500.0,1938,49,550000.0
Bronx,0,0,0.0,0.0,1968,1001,17057053.0
Bronx,0,0,0.0,0.0,1968,1002,11235534.0
Bronx,1,0,1140.0,2500.0,1920,39,335000.0
Bronx,1,0,1070.0,3025.0,1930,23,499000.0
Bronx,1,0,1008.0,2500.0,1930,71,450000.0
Bronx,1,0,800.0,2500.0,1920,55,270000.0
Bronx,1,0,964.0,5000.0,1930,57,545000.0
Bronx,1,0,1332.0,1800.0,1955,6,470000.0
Bronx,1,0,1890.0,4000.0,1940,1,535000.0
Bronx,1,0,1572.0,1767.0,1950,62,375000.0
Bronx,1,0,1665.0,2808.0,1950,63,405000.0
Bronx,1,0,780.0,2400.0,1915,5,161725.0
Bronx,1,0,1402.0,2661.0,1935,27,430000.0
Bronx,1,0,1044.0,2276.0,1930,36,419000.0
Bronx,1,0,1944.0,3199.0,1960,25,420000.0
Bronx,1,0,1200.0,2062.0,1960,65,210000.0
Bronx,1,0,1532.0,2500.0,1930,46,450000.0
Bronx,1,0,884.0,2810.0,1901,39,329000.0
Bronx,1,0,672.0,2500.0,1940,15,380000.0
Bronx,1,0,988.0,2500.0,1940,56,160000.0
Bronx,1,0,1008.0,4247.0,1950,32,386500.0
Bronx,1,0,960.0,2304.0,1960,4,300000.0
Bronx,1,0,1328.0,2434.0,1965,7,350000.0
Bronx,1,0,960.0,2520.0,1965,37,418000.0
Bronx,1,0,1224.0,2292.0,1960,104,455000.0
Bronx,1,0,1224.0,2616.0,1960,145,445000.0
Bronx,1,0,1224.0,2616.0,1960,145,280000.0
Bronx,1,0,1224.0,2421.0,1960,147,422500.0
Bronx,1,0,1224.0,2038.0,1960,93,439000.0
Bronx,1,0,1732.0,3832.0,1940,120,499000.0
Bronx,1,0,1798.0,1800.0,1960,241,360000.0
Bronx,1,0,1944.0,3245.0,1960,16,500000.0
Bronx,1,0,1944.0,3245.0,1960,16,10000.0
Bronx,1,0,846.0,2500.0,1925,57,275000.0
Bronx,1,0,672.0,2640.0,1920,167,354028.0
Bronx,1,0,1332.0,2565.0,1955,8,440000.0
Bronx,1,0,1948.0,2750.0,1925,12,512500.0
Bronx,1,0,1620.0,3742.0,1955,252,500000.0
Bronx,1,0,1900.0,4460.0,1935,6,525000.0
Bronx,1,0,1426.0,4000.0,1915,99,250000.0
Bronx,1,0,810.0,2500.0,1930,114,340000.0
Bronx,1,0,1620.0,2500.0,1940,116,412000.0
Bronx,1,0,1056.0,2500.0,1920,121,435000.0
Bronx,1,0,630.0,2658.0,1920,131,300000.0
Bronx,1,0,1820.0,6000.0,1950,3,659000.0
Bronx,1,0,1898.0,4058.0,1930,30,600000.0
Bronx,1,0,1332.0,3117.0,1950,44,449900.0
Bronx,1,0,1240.0,2500.0,1915,58,325000.0
Bronx,1,0,2500.0,13900.0,1920,14,400000.0
Bronx,1,0,884.0,3303.0,1925,40,439000.0
Bronx,1,0,468.0,1663.0,1950,420,430000.0
Bronx,1,0,558.0,1085.0,1915,810,217300.0
Bronx,1,0,487.0,980.0,1951,815,145000.0
Bronx,1,0,1280.0,2500.0,1920,61,430000.0
Bronx,1,0,1258.0,2500.0,1930,94,465000.0
Bronx,1,0,1434.0,2500.0,1930,96,225000.0
Bronx,1,0,1230.0,5000.0,1920,74,565000.0
Bronx,1,0,1296.0,1800.0,1960,11,440000.0
Bronx,1,0,1296.0,3932.0,1960,14,529000.0
Bronx,1,0,1200.0,2825.0,1925,58,515000.0
Bronx,1,0,859.0,2800.0,1950,98,200000.0
Bronx,1,0,1318.0,3742.0,1950,31,555000.0
Bronx,1,0,1908.0,3325.0,1950,78,295000.0
Bronx,1,0,2133.0,5504.0,1915,95,348500.0
Bronx,1,0,1944.0,2600.0,1955,27,390000.0
Bronx,1,0,1835.0,2560.0,1945,48,493500.0
Bronx,1,0,1408.0,4075.0,1930,29,189856.0
Bronx,1,0,1641.0,2200.0,1950,40,325000.0
Bronx,1,0,1479.0,5000.0,1920,57,598000.0
Bronx,1,0,2068.0,1800.0,1960,67,426000.0
Bronx,1,0,1050.0,3600.0,1945,24,385000.0
Bronx,1,0,1487.0,2000.0,1955,182,405000.0
Bronx,1,0,1463.0,2000.0,1945,39,395000.0
Bronx,1,0,1592.0,2000.0,1945,141,429000.0
Bronx,1,0,1769.0,5000.0,1925,21,380000.0
Bronx,1,0,825.0,2500.0,1925,30,450000.0
Bronx,1,0,1118.0,5000.0,1925,106,278850.0
Bronx,1,0,1033.0,2842.0,1920,157,359000.0
Bronx,1,0,1526.0,2000.0,1945,35,182500.0
Bronx,1,0,1526.0,1900.0,1945,38,100.0
Bronx,1,0,1526.0,1900.0,1945,39,425000.0
Bronx,1,0,2130.0,3742.0,1950,113,550000.0
Bronx,1,0,1520.0,2517.0,1925,21,318000.0
Bronx,1,0,1520.0,2517.0,1925,21,595204.0
Bronx,1,0,1520.0,2500.0,1925,23,387000.0
Bronx,1,0,1192.0,5000.0,1925,52,275000.0
Bronx,1,0,1568.0,1942.0,1955,96,459000.0
Bronx,1,0,944.0,12500.0,1925,113,710000.0
Bronx,1,0,1998.0,1800.0,1960,108,475000.0
Bronx,1,0,1589.0,2069.0,1955,102,435000.0
Bronx,1,0,1683.0,2069.0,1955,1008,460000.0
Bronx,1,0,1782.0,2442.0,1960,136,469000.0
Bronx,1,0,1012.0,2600.0,1915,1,410000.0
Bronx,1,0,2140.0,1963.0,1925,31,449000.0
Bronx,1,0,1636.0,2300.0,1955,19,480000.0
Bronx,1,0,2227.0,3000.0,1960,62,470000.0
Bronx,1,0,1728.0,1800.0,1950,71,385121.0
Bronx,1,0,1728.0,1800.0,1950,71,385121.0
Bronx,1,0,1728.0,1746.0,1950,122,482500.0
Bronx,1,0,1633.0,2525.0,1960,132,420000.0
Bronx,1,0,1224.0,2642.0,1955,52,420000.0
Bronx,1,0,1080.0,2442.0,1955,34,422000.0
Bronx,1,0,1080.0,1800.0,1955,41,438000.0
Bronx,1,0,1224.0,1638.0,1955,198,389000.0
Bronx,1,0,1998.0,1800.0,1960,14,500000.0
Bronx,1,0,1998.0,1800.0,1960,14,300000.0
Bronx,1,0,1998.0,2250.0,1960,71,597570.0
Bronx,1,0,1138.0,5000.0,1925,20,430500.0
Bronx,1,0,820.0,2500.0,1925,25,503000.0
Bronx,1,0,1100.0,1800.0,2006,175,399000.0
Bronx,1,0,1666.0,1598.0,1955,4,440000.0
Bronx,1,0,1400.0,5000.0,1925,29,10.0
Bronx,1,0,1368.0,1710.0,1965,3,499000.0
Bronx,1,0,1368.0,1710.0,1965,3,220000.0
Bronx,1,0,1358.0,2500.0,1940,36,365000.0
Bronx,1,0,1026.0,7500.0,1950,30,350000.0
Bronx,2,0,2472.0,5871.0,1930,69,650000.0
Bronx,2,0,2552.0,3929.0,1920,22,665000.0
Bronx,2,0,2070.0,5600.0,1925,63,292500.0
Bronx,2,0,1824.0,2500.0,1945,25,635000.0
Bronx,2,0,1616.0,2500.0,1920,26,599000.0
Bronx,2,0,1672.0,2203.0,1950,151,390390.0
Bronx,2,0,2454.0,3350.0,1960,7,230500.0
Bronx,2,0,2454.0,3350.0,1960,7,230500.0
Bronx,2,0,2820.0,3248.0,1960,62,125000.0
Bronx,2,0,1530.0,5000.0,1940,26,100.0
Bronx,2,0,1600.0,2500.0,1925,46,490000.0
Bronx,2,0,1600.0,2800.0,1925,40,508000.0
Bronx,2,0,1600.0,2829.0,1925,61,468750.0
Bronx,2,0,1600.0,2502.0,1925,29,355000.0
Bronx,2,0,2214.0,1800.0,1960,17,531000.0
Bronx,2,0,2214.0,1800.0,1960,18,515000.0
Bronx,2,0,1899.0,2016.0,1970,132,533000.0
Bronx,2,0,3990.0,3917.0,1930,67,366054.0
Bronx,2,0,1998.0,1800.0,1960,11,579000.0
Bronx,2,0,1772.0,2500.0,1960,20,420000.0
Bronx,2,0,2016.0,5000.0,1930,59,520000.0
Bronx,2,0,1536.0,2793.0,1950,23,420000.0
Bronx,2,0,2500.0,2900.0,1960,131,685000.0
Bronx,2,0,2736.0,2792.0,1970,102,600000.0
Bronx,2,0,3181.0,3956.0,1975,147,762500.0
Bronx,2,0,2000.0,5000.0,1940,31,380000.0
Bronx,2,0,2037.0,5000.0,1930,35,699000.0
Bronx,2,0,1512.0,2500.0,1935,117,10.0
Bronx,2,0,1512.0,2500.0,1935,117,590000.0
Bronx,2,0,1802.0,3333.0,1920,563,430000.0
Bronx,2,0,2800.0,2500.0,1960,45,643500.0
Bronx,2,0,2310.0,2400.0,1960,17,460000.0
Bronx,2,0,1902.0,5000.0,1930,43,565000.0
Bronx,2,0,2215.0,2400.0,1940,29,640000.0
Bronx,2,0,1836.0,2600.0,1955,54,136750.0
Bronx,2,0,1600.0,2500.0,1910,176,387000.0
Bronx,2,0,1641.0,2300.0,1950,46,425000.0
Bronx,2,0,1641.0,2233.0,1950,89,425000.0
Bronx,2,0,1600.0,2500.0,1935,122,475000.0
Bronx,2,0,1680.0,2708.0,1955,18,300000.0
Bronx,2,0,1533.0,2600.0,1955,26,479000.0
Bronx,2,0,2212.0,3325.0,1950,44,355000.0
Bronx,2,0,2106.0,2850.0,2004,72,318000.0
Bronx,2,0,1780.0,5000.0,1930,89,354000.0
Bronx,2,0,1780.0,5000.0,1930,89,500.0
Bronx,2,0,1600.0,3017.0,1935,100,550000.0
Bronx,2,0,1600.0,2500.0,1935,104,519000.0
Bronx,2,0,1600.0,2500.0,1935,108,570000.0
Bronx,2,0,1600.0,2500.0,1935,108,279000.0
Bronx,2,0,1600.0,2500.0,1935,115,400000.0
Bronx,2,0,1800.0,6890.0,1935,118,490000.0
Bronx,2,0,1600.0,2538.0,1930,27,200000.0
Bronx,2,0,1600.0,2538.0,1930,27,300000.0
Bronx,2,0,1600.0,2500.0,1930,33,568000.0
Bronx,2,0,1600.0,2488.0,1930,39,1000.0
Bronx,2,0,1600.0,2502.0,1930,47,549000.0
Bronx,2,0,1600.0,2502.0,1930,47,434000.0
Bronx,2,0,1600.0,2181.0,1925,8,550000.0
Bronx,2,0,2637.0,2500.0,1925,129,735000.0
Bronx,2,0,1624.0,2552.0,1950,72,449000.0
Bronx,2,0,1890.0,2185.0,1910,15,294060.0
Bronx,2,0,1617.0,2500.0,2006,79,625000.0
Bronx,2,0,1700.0,5088.0,1925,21,572000.0
Bronx,2,0,3400.0,3000.0,1965,43,134355.0
Bronx,2,0,3400.0,3000.0,1965,46,1.0
Bronx,2,0,2000.0,5000.0,1925,105,735000.0
Bronx,2,0,2392.0,2300.0,2000,121,491790.0
Bronx,2,0,1600.0,2352.0,1920,2,539000.0
Bronx,2,0,1836.0,3051.0,1955,94,588000.0
Bronx,2,0,1836.0,3051.0,1955,94,330000.0
Bronx,2,0,2400.0,2500.0,1930,29,549000.0
Bronx,2,0,2100.0,1875.0,1925,45,355000.0
Bronx,2,0,888.0,3742.0,1940,69,310000.0
Bronx,2,0,2322.0,3131.0,1940,93,611000.0
Bronx,2,0,2838.0,2511.0,1940,98,570000.0
Bronx,2,0,2014.0,2379.0,1960,129,510000.0
Bronx,2,0,3250.0,3900.0,2015,1,840056.0
Bronx,2,0,0.0,3390.0,2015,4,834965.0
Bronx,2,0,0.0,3420.0,2015,6,750000.0
Bronx,2,0,0.0,3390.0,2015,8,815000.0
Bronx,2,0,3250.0,3900.0,2015,10,825000.0
Bronx,2,0,2700.0,2342.0,1950,35,570000.0
